partida_id,rodata,mandante,visitante,formacao_mandante,formacao_visitante,vencedor,mandante_Placar,visitante_Placar,mandante_rodata,mandante_clube,mandante_chutes_no_alvo,mandante_posse_de_bola,mandante_passes,mandante_faltas,mandante_cartao_amarelo,mandante_cartao_vermelho,mandante_impedimentos,mandante_escanteios,visitante_rodata,visitante_clube,visitante_chutes_no_alvo,visitante_posse_de_bola,visitante_passes,visitante_faltas,visitante_cartao_amarelo,visitante_cartao_vermelho,visitante_impedimentos,visitante_escanteios
5712,35,Figueirense,Corinthians,3-5-1-1,4-1-4-1,-,1,1,35,Figueirense,0,48%,326,26,3,0,8,3,35,Corinthians,0,52%,355,15,2,1,1,3
5713,35,Santos,Vitoria,4-2-3-1,4-2-3-1,Santos,3,2,35,Santos,0,53%,387,16,3,0,2,6,35,Vitoria,0,47%,354,14,1,0,3,2
5714,35,Sao Paulo,Gremio,4-2-3-1,4-2-3-1,-,1,1,35,Sao Paulo,0,43%,443,15,3,0,2,4,35,Gremio,0,57%,593,17,2,0,3,1
5715,35,Internacional,Ponte Preta,4-2-3-1,4-1-4-1,-,1,1,35,Internacional,0,55%,350,15,1,0,2,6,35,Ponte Preta,0,45%,289,19,3,0,0,4
5716,35,Atletico-MG,Palmeiras,4-2-3-1,4-3-3,-,1,1,35,Atletico-MG,0,66%,451,18,2,0,5,3,35,Palmeiras,0,34%,227,27,4,0,0,3
5717,36,Vitoria,Figueirense,4-2-3-1,4-2-3-1,Vitoria,4,0,36,Vitoria,0,45%,242,20,4,0,2,7,36,Figueirense,0,55%,294,16,2,0,3,6
5718,36,Cruzeiro,Santos,4-2-3-1,4-2-3-1,-,2,2,36,Cruzeiro,0,52%,410,11,3,1,5,5,36,Santos,0,48%,395,11,3,0,3,5
5719,36,Palmeiras,Botafogo-RJ,4-2-3-1,4-4-2,Palmeiras,1,0,36,Palmeiras,0,63%,433,13,0,0,3,4,36,Botafogo-RJ,0,37%,258,22,4,1,1,4
5721,36,Gremio,America-MG,4-2-3-1,4-1-4-1,Gremio,3,0,36,Gremio,0,60%,597,8,0,0,5,5,36,America-MG,0,40%,400,18,2,0,1,2
5722,36,Ponte Preta,Fluminense,4-1-4-1,4-2-3-1,Ponte Preta,1,0,36,Ponte Preta,0,34%,301,20,3,0,0,4,36,Fluminense,0,66%,565,18,2,1,1,6
5720,36,Athletico-PR,Sport,4-2-3-1,4-2-3-1,Athletico-PR,2,0,36,Athletico-PR,0,42%,374,11,0,0,0,5,36,Sport,0,58%,518,12,2,0,2,6
5723,36,Flamengo,Coritiba,4-2-3-1,4-4-2,-,2,2,36,Flamengo,0,56%,497,15,1,0,3,5,36,Coritiba,0,44%,377,18,2,0,1,3
5724,36,Chapecoense,Sao Paulo,4-1-4-1,4-2-3-1,Chapecoense,2,0,36,Chapecoense,0,39%,330,20,1,0,1,1,36,Sao Paulo,0,61%,496,19,1,0,2,6
5725,36,Santa Cruz,Atletico-MG,4-1-4-1,4-2-3-1,-,3,3,36,Santa Cruz,0,40%,359,16,2,1,3,7,36,Atletico-MG,0,60%,553,10,0,1,2,3
5726,36,Corinthians,Internacional,4-1-4-1,4-2-3-1,Corinthians,1,0,36,Corinthians,0,59%,481,22,2,0,1,10,36,Internacional,0,41%,347,22,2,0,2,3
5728,37,Botafogo-RJ,Ponte Preta,4-3-1-2,4-1-4-1,-,1,1,37,Botafogo-RJ,0,61%,411,19,5,0,2,3,37,Ponte Preta,0,39%,258,17,4,1,1,10
5727,37,America-MG,Sport,4-1-4-1,4-2-3-1,-,2,2,37,America-MG,0,52%,422,13,1,1,2,5,37,Sport,0,48%,405,15,3,0,5,4
5733,37,Internacional,Cruzeiro,4-2-3-1,4-4-2,Internacional,1,0,37,Internacional,0,52%,441,13,3,0,0,4,37,Cruzeiro,0,48%,415,15,4,0,0,8
5730,37,Atletico-MG,Sao Paulo,4-2-3-1,4-2-3-1,Sao Paulo,1,2,37,Atletico-MG,0,63%,503,18,1,0,1,3,37,Sao Paulo,0,37%,289,15,6,0,1,5
5732,37,Flamengo,Santos,4-2-3-1,4-2-3-1,Flamengo,2,0,37,Flamengo,0,38%,317,20,1,0,3,5,37,Santos,0,62%,508,14,0,0,4,7
5731,37,Palmeiras,Chapecoense,4-3-3,4-1-4-1,Palmeiras,1,0,37,Palmeiras,0,54%,299,25,1,0,0,5,37,Chapecoense,0,46%,262,24,2,0,1,2
5735,37,Santa Cruz,Gremio,4-3-3,4-2-3-1,Santa Cruz,5,1,37,Santa Cruz,0,47%,419,12,3,0,2,3,37,Gremio,0,53%,479,16,4,0,3,4
5734,37,Figueirense,Fluminense,3-4-2-1,4-2-3-1,Figueirense,1,0,37,Figueirense,0,42%,341,26,3,0,0,4,37,Fluminense,0,58%,470,28,3,0,1,4
5736,37,Coritiba,Vitoria,4-4-2,4-2-3-1,Vitoria,0,1,37,Coritiba,0,64%,450,23,5,0,1,7,37,Vitoria,0,36%,254,19,6,0,2,3
5741,38,Cruzeiro,Corinthians,4-2-3-1,4-1-4-1,Cruzeiro,3,2,38,Cruzeiro,0,46%,421,9,2,0,5,6,38,Corinthians,0,54%,501,22,4,0,2,5
5738,38,Fluminense,Internacional,4-4-1-1,4-2-3-1,-,1,1,38,Fluminense,0,55%,370,19,1,0,2,7,38,Internacional,0,45%,304,23,1,0,0,7
5739,38,Gremio,Botafogo-RJ,4-2-3-1,4-2-3-1,Botafogo-RJ,0,1,38,Gremio,0,69%,611,10,2,0,1,10,38,Botafogo-RJ,0,31%,285,13,3,1,0,5
5740,38,Sao Paulo,Santa Cruz,4-2-3-1,4-2-3-1,Sao Paulo,5,0,38,Sao Paulo,0,53%,486,13,1,1,1,13,38,Santa Cruz,0,47%,464,9,1,0,0,1
5744,38,Vitoria,Palmeiras,4-2-3-1,4-3-3,Palmeiras,1,2,38,Vitoria,0,38%,350,15,1,0,1,7,38,Palmeiras,0,62%,589,16,6,0,1,2
5745,38,Ponte Preta,Coritiba,4-1-4-1,4-4-2,Ponte Preta,2,0,38,Ponte Preta,0,53%,412,14,0,0,0,13,38,Coritiba,0,47%,384,15,1,0,0,4
5737,38,Santos,America-MG,4-2-3-1,4-1-4-1,Santos,1,0,38,Santos,0,77%,745,6,0,0,5,9,38,America-MG,0,23%,231,9,1,0,0,2
5742,38,Sport,Figueirense,4-2-3-1,3-5-1-1,Sport,2,0,38,Sport,0,68%,520,22,5,0,1,6,38,Figueirense,0,32%,248,22,2,0,1,2
5746,1,Flamengo,Atletico-MG,4-2-3-1,4-3-2-1,-,1,1,1,Flamengo,3,41%,345,7,2,0,3,4,1,Atletico-MG,4,59%,501,10,3,0,1,6
5747,1,Corinthians,Chapecoense,4-1-4-1,4-2-3-1,-,1,1,1,Corinthians,2,67%,638,10,2,0,1,1,1,Chapecoense,2,33%,304,12,2,0,3,7
5748,1,Fluminense,Santos,4-2-3-1,4-2-3-1,Fluminense,3,2,1,Fluminense,5,38%,306,15,1,0,2,5,1,Santos,7,62%,512,18,5,0,2,8
5749,1,Cruzeiro,Sao Paulo,4-2-3-1,3-4-3,Cruzeiro,1,0,1,Cruzeiro,5,37%,321,10,0,0,0,5,1,Sao Paulo,3,63%,533,13,1,0,0,5
5751,1,Ponte Preta,Sport,4-2-3-1,4-2-3-1,Ponte Preta,4,0,1,Ponte Preta,6,51%,456,13,0,0,2,4,1,Sport,0,49%,458,17,2,0,1,2
5750,1,Bahia,Athletico-PR,4-2-3-1,3-4-1-2,Bahia,6,2,1,Bahia,9,39%,290,11,0,0,4,14,1,Athletico-PR,5,61%,473,11,0,1,1,3
5753,1,Palmeiras,Vasco,4-3-3,4-2-3-1,Palmeiras,4,0,1,Palmeiras,10,52%,399,19,0,0,5,3,1,Vasco,5,48%,378,16,2,0,2,2
5754,1,Gremio,Botafogo-RJ,4-2-3-1,4-3-2-1,Gremio,2,0,1,Gremio,9,53%,450,13,2,0,1,6,1,Botafogo-RJ,0,47%,415,19,5,0,1,4
5755,1,Coritiba,Atletico-GO,4-3-3,4-1-4-1,Coritiba,4,1,1,Coritiba,7,61%,494,17,1,0,1,6,1,Atletico-GO,9,39%,315,13,2,0,1,6
5756,2,Santos,Coritiba,4-2-3-1,4-3-3,Santos,1,0,2,Santos,3,47%,338,24,6,0,1,3,2,Coritiba,11,53%,378,17,4,0,2,4
5757,2,Atletico-GO,Flamengo,4-5-1,4-2-3-1,Flamengo,0,3,2,Atletico-GO,0,34%,332,11,2,0,0,4,2,Flamengo,11,66%,641,13,1,0,1,7
5758,2,Chapecoense,Palmeiras,4-1-4-1,4-3-3,Chapecoense,1,0,2,Chapecoense,4,44%,313,16,1,0,1,3,2,Palmeiras,1,56%,393,13,1,0,2,4
5759,2,Vasco,Bahia,4-2-3-1,4-2-3-1,Vasco,2,1,2,Vasco,10,60%,378,13,4,0,3,10,2,Bahia,3,40%,253,23,1,1,3,5
5761,2,Vitoria,Corinthians,4-2-3-1,4-1-4-1,Corinthians,0,1,2,Vitoria,3,47%,419,13,0,0,0,3,2,Corinthians,4,53%,473,6,1,0,2,4
5760,2,Athletico-PR,Gremio,4-2-3-1,4-2-3-1,Gremio,0,2,2,Athletico-PR,1,61%,566,11,2,0,0,5,2,Gremio,4,39%,372,16,3,1,3,3
5762,2,Atletico-MG,Fluminense,4-2-3-1,4-2-3-1,Fluminense,1,2,2,Atletico-MG,3,61%,420,18,0,0,3,12,2,Fluminense,5,39%,293,23,6,0,4,5
5763,2,Botafogo-RJ,Ponte Preta,4-4-1-1,4-4-2,Botafogo-RJ,2,0,2,Botafogo-RJ,6,40%,446,15,1,0,1,1,2,Ponte Preta,3,60%,648,12,0,0,1,6
5764,2,Sport,Cruzeiro,4-3-3,4-2-3-1,-,1,1,2,Sport,5,44%,364,20,3,0,1,5,2,Cruzeiro,5,56%,457,14,3,0,2,7
5765,2,Sao Paulo,Avai,4-3-2-1,4-2-3-1,Sao Paulo,2,0,2,Sao Paulo,4,56%,444,16,1,0,1,5,2,Avai,0,44%,352,10,2,0,2,6
5766,3,Vasco,Fluminense,4-2-3-1,4-3-3,Vasco,3,2,3,Vasco,7,42%,299,11,2,0,3,3,3,Fluminense,6,58%,421,11,3,0,1,7
5767,3,Sao Paulo,Palmeiras,3-4-3,4-3-2-1,Sao Paulo,2,0,3,Sao Paulo,5,37%,323,13,3,0,1,9,3,Palmeiras,1,63%,571,16,1,0,2,3
5768,3,Vitoria,Coritiba,4-2-3-1,4-3-3,Coritiba,0,1,3,Vitoria,3,53%,364,19,3,0,7,9,3,Coritiba,8,47%,347,16,3,0,4,6
5769,3,Atletico-MG,Ponte Preta,4-2-3-1,5-4-1,-,2,2,3,Atletico-MG,7,68%,564,16,2,0,2,6,3,Ponte Preta,5,32%,277,14,2,0,1,6
5770,3,Athletico-PR,Flamengo,4-2-3-1,4-2-3-1,-,1,1,3,Athletico-PR,6,43%,430,10,1,0,3,5,3,Flamengo,4,57%,556,12,0,0,0,5
5772,3,Atletico-GO,Corinthians,4-2-3-1,4-1-4-1,Corinthians,0,1,3,Atletico-GO,5,48%,403,23,2,0,5,5,3,Corinthians,8,52%,430,11,0,0,5,9
5771,3,Santos,Cruzeiro,4-2-3-1,4-3-2-1,Cruzeiro,0,1,3,Santos,1,55%,509,8,2,0,1,9,3,Cruzeiro,2,45%,427,14,3,0,0,6
5773,3,Sport,Gremio,4-2-3-1,3-4-3,Sport,4,3,3,Sport,10,67%,499,21,3,1,0,12,3,Gremio,6,33%,250,13,1,0,2,6
5774,3,Botafogo-RJ,Bahia,4-2-3-1,4-2-3-1,Botafogo-RJ,1,0,3,Botafogo-RJ,4,48%,372,20,1,0,1,2,3,Bahia,10,52%,382,18,1,0,1,11
5775,3,Chapecoense,Avai,4-1-4-1,4-2-3-1,Chapecoense,2,0,3,Chapecoense,4,58%,519,16,1,1,3,6,3,Avai,3,42%,388,11,0,1,0,0
5776,4,Coritiba,Athletico-PR,4-3-3,4-2-3-1,Coritiba,1,0,4,Coritiba,5,49%,383,15,3,0,1,6,4,Athletico-PR,2,51%,392,11,2,0,5,6
5777,4,Fluminense,Vitoria,4-3-3,4-4-1-1,Fluminense,2,1,4,Fluminense,6,56%,459,18,0,0,5,5,4,Vitoria,2,44%,363,22,5,0,0,2
5778,4,Corinthians,Santos,4-2-3-1,4-2-3-1,Corinthians,2,0,4,Corinthians,4,51%,442,11,0,0,2,9,4,Santos,0,49%,454,9,1,1,0,1
5780,4,Avai,Sport,4-2-3-1,4-2-3-1,Avai,1,0,4,Avai,1,35%,322,26,4,0,0,2,4,Sport,3,65%,600,25,4,0,1,5
5783,4,Gremio,Vasco,4-2-3-1,4-2-4-0,Gremio,2,0,4,Gremio,2,59%,537,15,2,0,3,6,4,Vasco,0,41%,374,13,3,0,1,5
5782,4,Ponte Preta,Sao Paulo,4-2-3-1,3-4-2-1,Ponte Preta,1,0,4,Ponte Preta,5,45%,365,13,2,0,2,7,4,Sao Paulo,3,55%,436,12,5,0,3,7
5784,4,Cruzeiro,Chapecoense,4-2-3-1,4-1-4-1,Chapecoense,0,2,4,Cruzeiro,5,62%,525,8,1,0,2,4,4,Chapecoense,4,38%,332,16,3,0,1,5
5785,4,Bahia,Atletico-GO,4-2-3-1,4-2-3-1,Bahia,3,0,4,Bahia,8,60%,462,21,0,0,6,7,4,Atletico-GO,3,40%,321,27,2,0,4,4
5786,5,Fluminense,Athletico-PR,4-2-3-1,4-1-4-1,-,1,1,5,Fluminense,7,54%,394,19,3,0,1,10,5,Athletico-PR,1,46%,346,16,3,0,1,4
5787,5,Atletico-MG,Avai,4-2-3-1,4-2-3-1,Atletico-MG,1,0,5,Atletico-MG,4,54%,469,20,3,0,4,2,5,Avai,3,46%,390,10,1,0,4,10
5788,5,Coritiba,Palmeiras,4-3-3,4-4-2,Coritiba,1,0,5,Coritiba,3,43%,331,14,4,0,7,2,5,Palmeiras,4,57%,421,17,3,0,1,8
5789,5,Santos,Botafogo-RJ,4-1-4-1,4-4-1-1,Santos,1,0,5,Santos,3,62%,594,13,4,0,2,7,5,Botafogo-RJ,2,38%,367,9,2,0,2,2
5790,5,Vasco,Corinthians,4-2-3-1,4-2-3-1,Corinthians,2,5,5,Vasco,9,58%,448,10,0,0,2,14,5,Corinthians,6,42%,357,14,3,0,3,1
5791,5,Sport,Flamengo,4-3-3,4-2-3-1,Sport,2,0,5,Sport,5,39%,302,17,2,0,1,3,5,Flamengo,7,61%,465,16,2,0,2,8
5792,5,Atletico-GO,Ponte Preta,4-1-4-1,4-3-1-2,Atletico-GO,3,0,5,Atletico-GO,7,36%,297,20,1,0,4,8,5,Ponte Preta,4,64%,536,9,2,1,0,3
5793,5,Sao Paulo,Vitoria,3-4-2-1,4-2-3-1,Sao Paulo,2,0,5,Sao Paulo,9,51%,370,14,1,0,1,10,5,Vitoria,3,49%,371,18,1,0,1,6
5794,5,Chapecoense,Gremio,4-1-4-1,4-2-3-1,Gremio,3,6,5,Chapecoense,7,47%,362,22,4,0,0,5,5,Gremio,7,53%,414,9,3,0,2,1
5795,5,Bahia,Cruzeiro,4-2-3-1,4-2-3-1,Bahia,1,0,5,Bahia,5,59%,534,18,4,0,0,5,5,Cruzeiro,4,41%,362,12,2,1,1,6
5796,6,Palmeiras,Fluminense,4-1-4-1,4-2-3-1,Palmeiras,3,1,6,Palmeiras,6,56%,419,24,4,0,3,6,6,Fluminense,3,44%,322,19,2,0,1,3
5797,6,Vasco,Sport,4-2-3-1,4-3-3,Vasco,2,1,6,Vasco,4,49%,365,15,0,0,2,3,6,Sport,3,51%,378,19,1,0,2,3
5798,6,Botafogo-RJ,Coritiba,4-3-1-2,4-4-2,-,2,2,6,Botafogo-RJ,6,53%,409,14,4,0,1,5,6,Coritiba,4,47%,358,28,3,0,1,5
5799,6,Ponte Preta,Chapecoense,4-2-3-1,4-1-4-1,Ponte Preta,3,2,6,Ponte Preta,3,34%,257,8,2,0,3,1,6,Chapecoense,7,66%,467,22,4,0,2,6
5802,6,Corinthians,Sao Paulo,4-2-3-1,3-1-4-2,Corinthians,3,2,6,Corinthians,6,56%,492,11,1,0,2,3,6,Sao Paulo,4,44%,386,15,1,0,1,0
5801,6,Vitoria,Atletico-MG,4-2-3-1,4-2-3-1,Vitoria,2,0,6,Vitoria,3,42%,353,20,3,0,2,4,6,Atletico-MG,1,58%,480,7,2,0,1,4
5800,6,Avai,Flamengo,4-2-3-1,4-2-3-1,-,1,1,6,Avai,2,38%,327,17,2,1,1,4,6,Flamengo,3,62%,523,18,1,0,2,9
5803,6,Cruzeiro,Atletico-GO,4-2-3-1,4-2-3-1,Cruzeiro,2,0,6,Cruzeiro,9,70%,622,11,3,0,1,7,6,Atletico-GO,3,30%,264,21,4,0,1,2
5804,6,Athletico-PR,Santos,4-1-4-1,4-2-3-1,Santos,0,2,6,Athletico-PR,2,57%,495,15,1,0,2,7,6,Santos,5,43%,391,12,0,1,3,4
5805,6,Gremio,Bahia,4-2-3-1,4-2-3-1,Gremio,1,0,6,Gremio,5,64%,643,15,0,0,2,11,6,Bahia,3,36%,361,16,1,0,0,4
5807,7,Atletico-GO,Avai,4-2-3-1,4-1-4-1,Atletico-GO,3,1,7,Atletico-GO,5,47%,377,21,3,0,2,7,7,Avai,1,53%,441,24,6,0,1,2
5806,7,Atletico-MG,Athletico-PR,4-2-3-1,4-1-4-1,Athletico-PR,0,1,7,Atletico-MG,3,69%,514,11,2,0,2,12,7,Athletico-PR,2,31%,243,10,4,1,4,6
5808,7,Vitoria,Botafogo-RJ,4-2-3-1,4-4-1-1,-,2,2,7,Vitoria,3,55%,456,12,1,1,0,2,7,Botafogo-RJ,8,45%,378,10,1,0,2,7
5810,7,Flamengo,Ponte Preta,4-2-3-1,4-1-3-2,Flamengo,2,0,7,Flamengo,5,56%,476,12,2,0,2,5,7,Ponte Preta,3,44%,380,16,2,0,1,4
5812,7,Chapecoense,Vasco,4-2-3-1,4-2-3-1,Chapecoense,2,1,7,Chapecoense,10,52%,363,24,3,0,1,3,7,Vasco,2,48%,362,15,2,0,0,5
5811,7,Santos,Palmeiras,4-2-3-1,4-3-3,Santos,1,0,7,Santos,5,45%,406,16,1,0,2,10,7,Palmeiras,6,55%,490,14,3,0,3,7
5813,7,Corinthians,Cruzeiro,4-2-3-1,4-3-2-1,Corinthians,1,0,7,Corinthians,3,53%,533,9,0,0,6,6,7,Cruzeiro,2,47%,470,16,1,0,4,7
5815,7,Fluminense,Gremio,4-2-3-1,4-2-3-1,Gremio,0,2,7,Fluminense,2,51%,494,12,4,0,2,3,7,Gremio,4,49%,505,17,3,0,1,2
5816,8,Atletico-GO,Athletico-PR,4-2-3-1,4-2-3-1,Athletico-PR,0,1,8,Atletico-GO,6,66%,601,16,1,0,0,11,8,Athletico-PR,3,34%,332,15,5,0,0,0
5817,8,Vasco,Avai,4-2-3-1,4-2-3-1,Vasco,1,0,8,Vasco,5,49%,399,20,4,0,0,4,8,Avai,4,51%,415,22,1,0,0,6
5822,8,Chapecoense,Botafogo-RJ,4-1-4-1,4-1-4-1,Botafogo-RJ,0,2,8,Chapecoense,6,59%,421,11,0,0,2,8,8,Botafogo-RJ,4,41%,309,13,2,0,4,3
5823,8,Sao Paulo,Atletico-MG,3-4-3,4-4-2,Atletico-MG,1,2,8,Sao Paulo,2,60%,445,12,2,0,4,5,8,Atletico-MG,3,40%,312,24,2,0,4,3
5820,8,Bahia,Palmeiras,4-2-3-1,4-2-3-1,Palmeiras,2,4,8,Bahia,9,62%,442,14,2,0,2,3,8,Palmeiras,5,38%,271,23,5,0,1,5
5821,8,Fluminense,Flamengo,4-2-3-1,4-2-3-1,-,2,2,8,Fluminense,4,39%,240,16,1,0,0,3,8,Flamengo,5,61%,369,25,6,0,1,4
5825,8,Cruzeiro,Gremio,4-2-3-1,4-2-3-1,-,3,3,8,Cruzeiro,5,55%,541,12,5,0,0,2,8,Gremio,7,45%,442,14,2,0,0,8
5826,9,Vitoria,Santos,4-2-3-1,4-2-3-1,Santos,0,2,9,Vitoria,3,60%,453,15,2,0,4,8,9,Santos,6,40%,319,10,1,0,4,5
5828,9,Botafogo-RJ,Vasco,4-2-3-1,4-2-3-1,Botafogo-RJ,3,1,9,Botafogo-RJ,3,43%,360,20,5,0,1,2,9,Vasco,3,57%,440,11,1,0,1,6
5827,9,Palmeiras,Atletico-GO,4-2-3-1,4-2-3-1,Palmeiras,1,0,9,Palmeiras,4,68%,536,10,2,0,5,6,9,Atletico-GO,4,32%,259,17,2,0,6,3
5830,9,Athletico-PR,Sao Paulo,4-1-4-1,3-4-3,Athletico-PR,1,0,9,Athletico-PR,7,34%,299,17,3,0,2,5,9,Sao Paulo,5,66%,553,15,3,0,1,8
5831,9,Atletico-MG,Sport,4-2-3-1,4-2-3-1,-,2,2,9,Atletico-MG,2,53%,431,23,2,0,2,3,9,Sport,6,47%,390,26,1,0,3,2
5829,9,Avai,Fluminense,4-2-3-1,4-2-3-1,Fluminense,0,3,9,Avai,5,49%,423,19,1,0,1,5,9,Fluminense,4,51%,445,20,1,0,0,4
5833,9,Ponte Preta,Cruzeiro,4-2-3-1,4-2-3-1,Ponte Preta,1,0,9,Ponte Preta,1,52%,405,21,2,0,0,5,9,Cruzeiro,2,48%,392,23,2,0,3,1
5832,9,Corinthians,Bahia,4-2-3-1,4-2-3-1,Corinthians,3,0,9,Corinthians,5,48%,434,15,2,1,2,5,9,Bahia,1,52%,444,12,2,1,2,9
5834,9,Gremio,Coritiba,4-2-3-1,4-3-3,Gremio,2,0,9,Gremio,12,53%,439,18,2,0,4,6,9,Coritiba,6,47%,396,11,0,0,0,3
5835,9,Flamengo,Chapecoense,4-2-3-1,4-1-4-1,Flamengo,5,1,9,Flamengo,11,52%,359,21,3,0,3,6,9,Chapecoense,2,48%,329,13,1,0,1,7
5836,10,Santos,Sport,4-2-3-1,4-2-3-1,Sport,0,1,10,Santos,3,57%,531,13,0,0,0,9,10,Sport,3,43%,416,17,1,0,1,0
5837,10,Vasco,Atletico-GO,4-2-3-1,4-2-3-1,Vasco,1,0,10,Vasco,5,53%,434,21,2,0,0,3,10,Atletico-GO,2,47%,398,19,0,0,1,1
5841,10,Cruzeiro,Coritiba,4-2-3-1,4-3-3,Cruzeiro,2,0,10,Cruzeiro,9,55%,413,15,0,0,2,8,10,Coritiba,2,45%,333,26,2,0,2,9
5838,10,Gremio,Corinthians,4-2-3-1,4-2-3-1,Corinthians,0,1,10,Gremio,6,57%,564,16,4,0,2,7,10,Corinthians,3,43%,448,16,5,0,0,2
5839,10,Sao Paulo,Fluminense,4-2-3-1,4-2-3-1,-,1,1,10,Sao Paulo,3,52%,365,12,1,0,0,6,10,Fluminense,6,48%,342,25,1,0,4,3
5840,10,Athletico-PR,Vitoria,4-1-4-1,4-2-3-1,Athletico-PR,4,1,10,Athletico-PR,11,48%,473,10,0,0,3,5,10,Vitoria,3,52%,517,11,3,0,2,1
5842,10,Ponte Preta,Palmeiras,4-2-3-1,4-1-4-1,Palmeiras,1,2,10,Ponte Preta,2,56%,440,21,6,2,3,2,10,Palmeiras,2,44%,365,28,3,1,0,4
5843,10,Bahia,Flamengo,4-2-3-1,4-2-3-1,Flamengo,0,1,10,Bahia,3,42%,375,6,1,1,1,5,10,Flamengo,4,58%,518,23,3,0,0,3
5844,10,Chapecoense,Atletico-MG,4-1-4-1,4-2-3-1,Atletico-MG,0,1,10,Chapecoense,1,68%,462,24,5,0,2,8,10,Atletico-MG,3,32%,237,19,5,0,7,0
5845,10,Botafogo-RJ,Avai,4-1-4-1,4-2-3-1,Avai,0,2,10,Botafogo-RJ,9,73%,588,11,1,0,1,17,10,Avai,2,27%,231,10,2,0,0,2
5846,11,Palmeiras,Gremio,4-3-3,4-2-3-1,Palmeiras,1,0,11,Palmeiras,1,61%,480,23,3,0,2,4,11,Gremio,2,39%,328,14,1,0,1,0
5847,11,Atletico-GO,Santos,4-2-3-1,4-2-3-1,-,1,1,11,Atletico-GO,4,32%,263,14,2,1,0,3,11,Santos,2,68%,553,10,1,0,4,11
5850,11,Atletico-MG,Cruzeiro,4-2-3-1,4-2-3-1,Atletico-MG,3,1,11,Atletico-MG,4,47%,357,23,4,0,3,4,11,Cruzeiro,5,53%,394,18,4,0,1,3
5848,11,Sport,Athletico-PR,4-2-3-1,4-5-1,Sport,1,0,11,Sport,3,58%,466,12,1,0,0,11,11,Athletico-PR,1,42%,351,18,3,0,2,4
5852,11,Corinthians,Botafogo-RJ,4-2-3-1,4-1-4-1,Corinthians,1,0,11,Corinthians,9,67%,645,14,3,0,2,10,11,Botafogo-RJ,0,33%,342,14,2,0,1,2
5851,11,Flamengo,Sao Paulo,4-2-3-1,4-3-2-1,Flamengo,2,0,11,Flamengo,7,47%,412,17,1,0,5,10,11,Sao Paulo,2,53%,464,14,1,0,0,0
5854,11,Coritiba,Vasco,4-3-3,4-2-3-1,-,2,2,11,Coritiba,5,61%,395,17,3,0,2,8,11,Vasco,4,39%,253,20,5,0,1,5
5855,11,Fluminense,Chapecoense,4-2-3-1,4-1-4-1,-,3,3,11,Fluminense,8,69%,453,14,3,0,6,6,11,Chapecoense,7,31%,202,22,4,1,2,5
5856,12,Atletico-GO,Vitoria,4-1-4-1,4-2-3-1,Vitoria,1,2,12,Atletico-GO,5,51%,353,12,1,0,3,14,12,Vitoria,6,49%,366,23,4,0,4,4
5857,12,Vasco,Flamengo,4-2-3-1,4-2-3-1,Flamengo,0,1,12,Vasco,1,41%,282,23,4,0,2,6,12,Flamengo,3,59%,415,15,1,0,2,9
5858,12,Corinthians,Ponte Preta,4-2-3-1,4-2-3-1,Corinthians,2,0,12,Corinthians,8,48%,498,17,2,0,1,2,12,Ponte Preta,6,52%,518,8,2,0,4,5
5859,12,Chapecoense,Athletico-PR,4-1-4-1,4-1-4-1,-,1,1,12,Chapecoense,6,43%,359,18,1,0,0,10,12,Athletico-PR,3,57%,504,13,3,0,4,2
5860,12,Bahia,Fluminense,4-2-3-1,4-2-3-1,-,1,1,12,Bahia,5,73%,620,16,4,0,2,10,12,Fluminense,2,27%,242,18,2,0,1,2
5861,12,Gremio,Avai,4-2-3-1,4-2-3-1,Avai,0,2,12,Gremio,11,73%,685,9,1,0,2,11,12,Avai,3,27%,257,17,4,1,1,5
5862,12,Cruzeiro,Palmeiras,4-4-2,4-3-3,Cruzeiro,3,1,12,Cruzeiro,6,38%,306,12,1,0,0,1,12,Palmeiras,1,62%,484,15,4,0,3,9
5863,12,Santos,Sao Paulo,4-2-3-1,4-2-3-1,Santos,3,2,12,Santos,8,52%,442,18,4,0,0,6,12,Sao Paulo,5,48%,414,5,3,0,2,2
5864,12,Botafogo-RJ,Atletico-MG,4-2-3-1,4-2-3-1,-,1,1,12,Botafogo-RJ,3,57%,503,14,1,0,1,4,12,Atletico-MG,6,43%,391,27,3,0,1,7
5865,12,Coritiba,Sport,4-4-2,4-2-3-1,Sport,0,3,12,Coritiba,6,59%,399,16,2,1,2,10,12,Sport,6,41%,291,18,2,0,2,2
5866,13,Ponte Preta,Bahia,4-2-3-1,4-2-3-1,Bahia,0,3,13,Ponte Preta,9,67%,569,12,1,0,0,18,13,Bahia,7,33%,307,14,3,0,2,0
5867,13,Atletico-MG,Santos,4-2-3-1,4-2-3-1,Santos,0,1,13,Atletico-MG,6,64%,485,9,1,0,1,15,13,Santos,3,36%,298,13,2,0,3,4
5868,13,Fluminense,Botafogo-RJ,4-2-3-1,4-4-1-1,Botafogo-RJ,0,1,13,Fluminense,0,59%,509,13,3,0,0,6,13,Botafogo-RJ,5,41%,360,20,4,0,2,7
5869,13,Palmeiras,Corinthians,4-2-3-1,4-2-3-1,Corinthians,0,2,13,Palmeiras,3,62%,490,16,3,0,3,8,13,Corinthians,2,38%,332,14,4,0,5,1
